"Query","Entrez","Symbol","Name","Comment"
"CHST4","10164","CHST4","carbohydrate sulfotransferase 4","1"
"NBPF14","25832","NBPF14","NBPF member 14","1"
"MACROD2-AS1","100379174","MACROD2-AS1","MACROD2 antisense RNA 1","1"
"ALDH1A1","216","ALDH1A1","aldehyde dehydrogenase 1 family member A1","1"
"MVP","9961","MVP","major vault protein","1"
"PITRM1-AS1","100507034","PITRM1-AS1","PITRM1 antisense RNA 1","1"
"IFNE","338376","IFNE","interferon epsilon","1"
"C12orf56","115749","C12orf56","chromosome 12 open reading frame 56","1"
"CR1L","1379","CR1L","complement C3b/C4b receptor 1 like","1"
"PLIN1","5346","PLIN1","perilipin 1","1"
"NLRC3","197358","NLRC3","NLR family CARD domain containing 3","1"
"ACBD3-AS1","107985353","ACBD3-AS1","ACBD3 antisense RNA 1","1"
"MLKL","197259","MLKL","mixed lineage kinase domain like pseudokinase","1"
"ALG13-AS1","NA","NA","NA","0"
"TBL1XR1-AS1","NA","NA","NA","0"
"AF131216.1","NA","NA","NA","0"
"NLGN1-AS1","100874010","NLGN1-AS1","NLGN1 antisense RNA 1","1"
"MTUS2-AS2","NA","NA","NA","0"
"NFATC1","4772","NFATC1","nuclear factor of activated T cells 1","1"
"AF235103.1","NA","NA","NA","0"
"ANKRD18A","253650","ANKRD18A","ankyrin repeat domain 18A","1"
"TMEM108-AS1","101927455","TMEM108-AS1","TMEM108 antisense RNA 1","1"
"ABRA","137735","ABRA","actin binding Rho activating protein","1"
"CHL1-AS1","101927193","CHL1-AS1","CHL1 antisense RNA 1","1"
"SMAD1-AS1","104326058","SMAD1-AS1","SMAD1 antisense RNA 1","1"
"RARRES1","5918","RARRES1","retinoic acid receptor responder 1","1"
"ROPN1B","152015","ROPN1B","rhophilin associated tail protein 1B","1"
"PROCR","10544","PROCR","protein C receptor","1"
"RAB6D","150786","RAB6D","""RAB6D, member RAS oncogene family""","1"
"FAM43A","131583","FAM43A","family with sequence similarity 43 member A","1"
"PRH2","5555","PRH2","proline rich protein HaeIII subfamily 2","1"
"SSC4D","136853","SSC4D","scavenger receptor cysteine rich family member with 4 domains","1"
"ANO2","57101","ANO2","anoctamin 2","1"
"TP53TG5","27296","TP53TG5","TP53 target 5","1"
"DTX3L","151636","DTX3L","deltex E3 ubiquitin ligase 3L","1"
"VWA7","80737","VWA7","von Willebrand factor A domain containing 7","1"
"ZBTB46-AS1","101928604","ZBTB46-AS1","ZBTB46 antisense RNA 1","1"
"C11orf42","160298","C11orf42","chromosome 11 open reading frame 42","1"
"DNAJB4","11080","DNAJB4","DnaJ heat shock protein family (Hsp40) member B4","1"
"LAMB2","3913","LAMB2","laminin subunit beta 2","1"
"STK31","56164","STK31","serine/threonine kinase 31","1"
"C6orf118","168090","C6orf118","chromosome 6 open reading frame 118","1"
"HIST2H2BE","NA","NA","NA","0"
"NDUFA3","4696","NDUFA3","NADH:ubiquinone oxidoreductase subunit A3","1"
"SLC43A3","29015","SLC43A3","solute carrier family 43 member 3","1"
"GPC5-AS1","100873969","GPC5-AS1","GPC5 antisense RNA 1","1"
"SYNPR-AS1","100874016","SYNPR-AS1","SYNPR antisense RNA 1","1"
"ERCC6L","54821","ERCC6L","""ERCC excision repair 6 like, spindle assembly checkpoint helicase""","1"
"GSDMD","79792","GSDMD","gasdermin D","1"
"FGF12-AS2","100873987","FGF12-AS2","FGF12 antisense RNA 2","1"
"LNCSRLR","109729161","LNCSRLR","lncRNA sorafenib resistance in renal cell carcinoma associated","1"
"PCYT1B-AS1","100874088","PCYT1B-AS1","PCYT1B antisense RNA 1","1"
"MYH13","8735","MYH13","myosin heavy chain 13","1"
"FOXF2","2295","FOXF2","forkhead box F2","1"
"STK32A-AS1","105378217","STK32A-AS1","STK32A antisense RNA 1","1"
"UPK1B","7348","UPK1B","uroplakin 1B","1"
"MSC","9242","MSC","musculin","1"
"CSRP3","8048","CSRP3","cysteine and glycine rich protein 3","1"
"TEX26-AS1","100507064","TEX26-AS1","TEX26 antisense RNA 1","1"
"DEPP1","11067","DEPP1","DEPP1 autophagy regulator","1"
"GRID2IP","392862","GRID2IP","Grid2 interacting protein","1"
"CTXND2","100996521","CTXND2","cortexin domain containing 2","1"
"NLRP12","91662","NLRP12","NLR family pyrin domain containing 12","1"
"CFAP77","389799","CFAP77","cilia and flagella associated protein 77","1"
"MLIP-AS1","100873951","MLIP-AS1","MLIP antisense RNA 1","1"
"ESRRB","2103","ESRRB","estrogen related receptor beta","1"
"ZNF600","162966","ZNF600","zinc finger protein 600","1"
"ADGRE3","84658","ADGRE3","adhesion G protein-coupled receptor E3","1"
"MID1IP1","58526","MID1IP1","MID1 interacting protein 1","1"
"DMRTC1","63947","DMRTC1","DMRT like family C1","1"
"IER3-AS1","105379695","IER3-AS1","IER3 antisense RNA 1","1"
"PLG","5340","PLG","plasminogen","1"
"STX19","415117","STX19","syntaxin 19","1"
"BX324167.1","NA","NA","NA","0"
"BCL2L10","10017","BCL2L10","BCL2 like 10","1"
"PSG8","440533","PSG8","pregnancy specific beta-1-glycoprotein 8","1"
"ACTA1","58","ACTA1","""actin alpha 1, skeletal muscle""","1"
"GYPB","2994","GYPB","glycophorin B (MNS blood group)","1"
"KCNK15","60598","KCNK15","potassium two pore domain channel subfamily K member 15","1"
"YAP1","10413","YAP1","Yes associated protein 1","1"
"TTC29","83894","TTC29","tetratricopeptide repeat domain 29","1"
"FAM217A","222826","FAM217A","family with sequence similarity 217 member A","1"
"FREM3","166752","FREM3","FRAS1 related extracellular matrix 3","1"
"PRKCA-AS1","101928001","PRKCA-AS1","PRKCA antisense RNA 1","1"
"PKLR","5313","PKLR","pyruvate kinase L/R","1"
"NPPC","4880","NPPC","natriuretic peptide C","1"
"PP2D1","151649","PP2D1","protein phosphatase 2C like domain containing 1","1"
"Z93020.1","NA","NA","NA","0"
"SCARA5","286133","SCARA5","scavenger receptor class A member 5","1"
"ZNF503-AS1","253264","ZNF503-AS1","ZNF503 antisense RNA 1","1"
"MMP25","64386","MMP25","matrix metallopeptidase 25","1"
"IL10RB-DT","100288432","IL10RB-DT","IL10RB divergent transcript","1"
"DOCK6","57572","DOCK6","dedicator of cytokinesis 6","1"
"SERPINB8","5271","SERPINB8","serpin family B member 8","1"
"DRD3","1814","DRD3","dopamine receptor D3","1"
"SP8","221833","SP8","Sp8 transcription factor","1"
"CYP2A6","1548","CYP2A6","cytochrome P450 family 2 subfamily A member 6","1"
"LGALS1","3956","LGALS1","galectin 1","1"
"KLHL17","339451","KLHL17","kelch like family member 17","1"
"NR2F2","7026","NR2F2","nuclear receptor subfamily 2 group F member 2","1"
"DAO","1610","DAO","D-amino acid oxidase","1"
"C1QC","714","C1QC","complement C1q C chain","1"
"C1QL2","165257","C1QL2","complement C1q like 2","1"
"RERE-AS1","102724552","RERE-AS1","RERE antisense RNA 1","1"
"SFRP4","6424","SFRP4","secreted frizzled related protein 4","1"
"CBARP","255057","CBARP","CACN subunit beta associated regulatory protein","1"
"NMI","9111","NMI","N-myc and STAT interactor","1"
"NTN1","9423","NTN1","netrin 1","1"
"BX255925.3","NA","NA","NA","0"
"P4HA3","283208","P4HA3","prolyl 4-hydroxylase subunit alpha 3","1"
"IL20RB-AS1","107986136","IL20RB-AS1","IL20RB antisense RNA 1","1"
"KCTD4","386618","KCTD4","potassium channel tetramerization domain containing 4","1"
"LPIN3","64900","LPIN3","lipin 3","1"
"TNFRSF10C","8794","TNFRSF10C","TNF receptor superfamily member 10c","1"
"WWOX-AS1","102724047","WWOX-AS1","WWOX antisense RNA 1","1"
"HAO2","51179","HAO2","hydroxyacid oxidase 2","1"
"Z94160.1","NA","NA","NA","0"
"SERPIND1","3053","SERPIND1","serpin family D member 1","1"
"Z85996.3","NA","NA","NA","0"
"ZAP70","7535","ZAP70","zeta chain of T cell receptor associated protein kinase 70","1"
"RBM5-AS1","100775107","RBM5-AS1","RBM5 antisense RNA 1","1"
"PDYN-AS1","727993","PDYN-AS1","PDYN antisense RNA 1","1"
"NAALADL2-AS3","100862679","NAALADL2-AS3","NAALADL2 antisense RNA 3","1"
"ITPKB","3707","ITPKB","inositol-trisphosphate 3-kinase B","1"
"MYLK-AS2","100873940","MYLK-AS2","MYLK antisense RNA 2","1"
"GK3P","2713","GK3P","glycerol kinase 3 pseudogene","1"
"UROC1","131669","UROC1","urocanate hydratase 1","1"
"EMILIN3","90187","EMILIN3","elastin microfibril interfacer 3","1"
"OCIAD1-AS1","100861517","OCIAD1-AS1","OCIAD1 antisense RNA 1","1"
"FGF14-AS1","100874081","FGF14-AS1","FGF14 antisense RNA 1","1"
"RSPH10B2","728194","RSPH10B2","radial spoke head 10 homolog B2","1"
"ITGBL1","9358","ITGBL1","integrin subunit beta like 1","1"
"C1QA","712","C1QA","complement C1q A chain","1"
"ADARB2-AS1","642394","ADARB2-AS1","ADARB2 antisense RNA 1","1"
"CLMN","79789","CLMN","calmin","1"
"TMPRSS3","64699","TMPRSS3","transmembrane serine protease 3","1"
"BIK","638","BIK","BCL2 interacting killer","1"
"TEAD3","7005","TEAD3","TEA domain transcription factor 3","1"
"PCDHGA2","56113","PCDHGA2","""protocadherin gamma subfamily A, 2""","1"
"PLIN3","10226","PLIN3","perilipin 3","1"
"RTP5","285093","RTP5","receptor transporter protein 5 (putative)","1"
"SMLR1","100507203","SMLR1","small leucine rich protein 1","1"
"AWAT1","158833","AWAT1","acyl-CoA wax alcohol acyltransferase 1","1"
"RNF222","643904","RNF222","ring finger protein 222","1"
"LY6D","8581","LY6D","lymphocyte antigen 6 family member D","1"
"PLA2G2C","391013","PLA2G2C","phospholipase A2 group IIC","1"
"ACKR4","51554","ACKR4","atypical chemokine receptor 4","1"
"NAT16","375607","NAT16","N-acetyltransferase 16 (putative)","1"
"AHNAK","79026","AHNAK","AHNAK nucleoprotein","1"
"FAM186B","84070","FAM186B","family with sequence similarity 186 member B","1"
"SFTA3","253970","SFTA3","surfactant associated 3","1"
"KCNIP2-AS1","100289509","KCNIP2-AS1","KCNIP2 antisense RNA 1","1"
"C1QB","713","C1QB","complement C1q B chain","1"
"MKRN2OS","100129480","MKRN2OS","MKRN2 opposite strand","1"
"SCART1","619207","SCART1","scavenger receptor family member expressed on T cells 1","1"
"METTL7A","25840","METTL7A","methyltransferase like 7A","1"
"TUSC7","285194","TUSC7","tumor suppressor candidate 7","1"
"TNFRSF1B","7133","TNFRSF1B","TNF receptor superfamily member 1B","1"
"TPD52L1","7164","TPD52L1","TPD52 like 1","1"
"FYB1","2533","FYB1","FYN binding protein 1","1"
"KIAA2012-AS1","729224","KIAA2012-AS1","KIAA2012 antisense RNA 1","1"
"SLC22A24","283238","SLC22A24","solute carrier family 22 member 24","1"
"KLK7","5650","KLK7","kallikrein related peptidase 7","1"
"HMOX1","3162","HMOX1","heme oxygenase 1","1"
"MAK","4117","MAK","male germ cell associated kinase","1"
"U91328.3","NA","NA","NA","0"
"CCR9","10803","CCR9","C-C motif chemokine receptor 9","1"
"GJB3","2707","GJB3","gap junction protein beta 3","1"
"AOC3","8639","AOC3","amine oxidase copper containing 3","1"
"TSPYL6","388951","TSPYL6","TSPY like 6","1"
"SYCP3","50511","SYCP3","synaptonemal complex protein 3","1"
"WNT16","51384","WNT16","Wnt family member 16","1"
"GOLGA8H","728498","GOLGA8H","golgin A8 family member H","1"
"EPHA1","2041","EPHA1","EPH receptor A1","1"
"CNOT10-AS1","NA","NA","NA","0"
"RFPL1","5988","RFPL1","ret finger protein like 1","1"
"UBASH3B","84959","UBASH3B","ubiquitin associated and SH3 domain containing B","1"
"LAG3","3902","LAG3","lymphocyte activating 3","1"
"CEL","1056","CEL","carboxyl ester lipase","1"
"ERG","2078","ERG","ETS transcription factor ERG","1"
"HRH1","3269","HRH1","histamine receptor H1","1"
"STAB1","23166","STAB1","stabilin 1","1"
"UTS2","10911","UTS2","urotensin 2","1"
"MTOR-AS1","100873935","MTOR-AS1","MTOR antisense RNA 1","1"
"CLCF1","23529","CLCF1","cardiotrophin like cytokine factor 1","1"
"CRPPA-AS1","100506025","CRPPA-AS1","CRPPA antisense RNA 1","1"
"ACSM6","142827","ACSM6","acyl-CoA synthetase medium chain family member 6","1"
"DDIT4L","115265","DDIT4L","DNA damage inducible transcript 4 like","1"
"SLC28A2","9153","SLC28A2","solute carrier family 28 member 2","1"
"GDPD3","79153","GDPD3","glycerophosphodiester phosphodiesterase domain containing 3","1"
"PLCL2-AS1","NA","NA","NA","0"
"SRGAP2-AS1","100873165","SRGAP2-AS1","SRGAP2 antisense RNA 1","1"
"TUBA3D","113457","TUBA3D","tubulin alpha 3d","1"
"ADAMTS2","9509","ADAMTS2","ADAM metallopeptidase with thrombospondin type 1 motif 2","1"
"SFTPD","6441","SFTPD","surfactant protein D","1"
"SPN","6693","SPN","sialophorin","1"
"NFIL3","4783","NFIL3","""nuclear factor, interleukin 3 regulated""","1"
"WWC2-AS1","101928734","WWC2-AS1","WWC2 antisense RNA 1","1"
"RNF157-AS1","100507218","RNF157-AS1","RNF157 antisense RNA 1","1"
"MARVELD3","91862","MARVELD3","MARVEL domain containing 3","1"
"TRIM54","57159","TRIM54","tripartite motif containing 54","1"
"SMTNL1","219537","SMTNL1","smoothelin like 1","1"
"SCIMP","388325","SCIMP","SLP adaptor and CSK interacting membrane protein","1"
"CNTN4-AS1","100873975","CNTN4-AS1","CNTN4 antisense RNA 1","1"
"EGLN3","112399","EGLN3","egl-9 family hypoxia inducible factor 3","1"
"ENOX1-AS1","NA","NA","NA","0"
"UFSP1","402682","UFSP1","UFM1 specific peptidase 1 (inactive)","1"
"ISLR","3671","ISLR","immunoglobulin superfamily containing leucine rich repeat","1"
"LNCOG","105369848","LNCOG","lncRNA osteogenesis associated","1"
"REN","5972","REN","renin","1"
"AF107885.2","NA","NA","NA","0"
"PEAK3","374872","PEAK3","PEAK family member 3","1"
"FOXP1-AS1","104502416","FOXP1-AS1","FOXP1 antisense RNA 1","1"
"TYROBP","7305","TYROBP","transmembrane immune signaling adaptor TYROBP","1"
"TRIM73","375593","TRIM73","tripartite motif containing 73","1"
"NUTM2A","728118","NUTM2A","NUT family member 2A","1"
"FRMPD4-AS1","NA","NA","NA","0"
"RUFY4","285180","RUFY4","RUN and FYVE domain containing 4","1"
"HIPK4","147746","HIPK4","homeodomain interacting protein kinase 4","1"
"CELF2-AS1","414196","CELF2-AS1","CELF2 antisense RNA 1","1"
"HCG9","10255","HCG9","HLA complex group 9","1"
"CXCL14","9547","CXCL14","C-X-C motif chemokine ligand 14","1"
"SPATA22","84690","SPATA22","spermatogenesis associated 22","1"
"VSIR","64115","VSIR","V-set immunoregulatory receptor","1"
"PARD3","56288","PARD3","par-3 family cell polarity regulator","1"
"DGKK","139189","DGKK","diacylglycerol kinase kappa","1"
"MIA","8190","MIA","MIA SH3 domain containing","1"
"HACD4","401494","HACD4","3-hydroxyacyl-CoA dehydratase 4","1"
"GTF3C2-AS1","100505624","GTF3C2-AS1","GTF3C2 antisense RNA 1","1"
"TUBB8","347688","TUBB8","tubulin beta 8 class VIII","1"
"NRM","11270","NRM","nurim","1"
"PHEX","5251","PHEX","phosphate regulating endopeptidase homolog X-linked","1"
"FAM221B","392307","FAM221B","family with sequence similarity 221 member B","1"
"AF127577.2","NA","NA","NA","0"
"JUN","3725","JUN","""Jun proto-oncogene, AP-1 transcription factor subunit""","1"
"STK32A","202374","STK32A","serine/threonine kinase 32A","1"
"RAB40AL","282808","RAB40AL","RAB40A like","1"
"F11","2160","F11","coagulation factor XI","1"
"PTTG1","9232","PTTG1","""PTTG1 regulator of sister chromatid separation, securin""","1"
"LGALS9","3965","LGALS9","galectin 9","1"
"THRSP","7069","THRSP","thyroid hormone responsive","1"
"NPHS1","4868","NPHS1","""NPHS1 adhesion molecule, nephrin""","1"
"HEXD-IT1","NA","NA","NA","0"
"ALKBH3-AS1","100507300","ALKBH3-AS1","ALKBH3 antisense RNA 1","1"
"ATP6V0A4","50617","ATP6V0A4","ATPase H+ transporting V0 subunit a4","1"
"MFNG","4242","MFNG","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase","1"
"EMX2OS","196047","EMX2OS","EMX2 opposite strand/antisense RNA","1"
"DEFB131B","100129216","DEFB131B","defensin beta 131B","1"
"VSIG4","11326","VSIG4","V-set and immunoglobulin domain containing 4","1"
"SIPA1","6494","SIPA1","signal-induced proliferation-associated 1","1"
"LRP4","4038","LRP4","LDL receptor related protein 4","1"
"SLC11A1","6556","SLC11A1","solute carrier family 11 member 1","1"
"KLF15","28999","KLF15","Kruppel like factor 15","1"
"OR2L5","81466","OR2L5","olfactory receptor family 2 subfamily L member 5","1"
"PLCH1-AS1","NA","NA","NA","0"
"TMPRSS11D","9407","TMPRSS11D","transmembrane serine protease 11D","1"
"RREB1","6239","RREB1","ras responsive element binding protein 1","1"
"SMTN","6525","SMTN","smoothelin","1"
"SAA2","6289","SAA2","serum amyloid A2","1"
"ADGRE2","30817","ADGRE2","adhesion G protein-coupled receptor E2","1"
"OIP5","11339","OIP5","Opa interacting protein 5","1"
"OVCH1","341350","OVCH1","ovochymase 1","1"
"ABHD3","171586","ABHD3","abhydrolase domain containing 3","1"
"STAU2-AS1","100128126","STAU2-AS1","STAU2 antisense RNA 1","1"
"CD300LF","146722","CD300LF","CD300 molecule like family member f","1"
"ERVH48-1","90625","ERVH48-1","endogenous retrovirus group 48 member 1","1"
"GK-AS1","NA","NA","NA","0"
"ALDH1L1","10840","ALDH1L1","aldehyde dehydrogenase 1 family member L1","1"
"GSN-AS1","57000","GSN-AS1","GSN antisense RNA 1","1"
"TEKT5","146279","TEKT5","tektin 5","1"
"KLK5","25818","KLK5","kallikrein related peptidase 5","1"
"OR2L2","26246","OR2L2","olfactory receptor family 2 subfamily L member 2","1"
"HESX1","8820","HESX1","HESX homeobox 1","1"
"IL18","3606","IL18","interleukin 18","1"
"PRR15L","79170","PRR15L","proline rich 15 like","1"
"SLC24A5","283652","SLC24A5","solute carrier family 24 member 5","1"
"PIK3AP1","118788","PIK3AP1","phosphoinositide-3-kinase adaptor protein 1","1"
"SUN3","256979","SUN3","Sad1 and UNC84 domain containing 3","1"
"LAPTM4A-DT","105373463","LAPTM4A-DT","LAPTM4A divergent transcript","1"
"GIMAP5","55340","GIMAP5","""GTPase, IMAP family member 5""","1"
"FER1L6","654463","FER1L6","fer-1 like family member 6","1"
"SOX5-AS1","101928471","SOX5-AS1","SOX5 antisense RNA 1","1"
"DCXR-DT","113523640","DCXR-DT","DCXR divergent transcript","1"
"INTS9-AS1","NA","NA","NA","0"
"FO393419.2","NA","NA","NA","0"
"GPC5-AS2","100873970","GPC5-AS2","GPC5 antisense RNA 2","1"
"AFAP1-AS1","84740","AFAP1-AS1","AFAP1 antisense RNA 1","1"
"MEIS1-AS2","100873998","MEIS1-AS2","MEIS1 antisense RNA 2","1"
"TEX52","101929469","TEX52","testis expressed 52","1"
"SINHCAF","58516","SINHCAF","SIN3-HDAC complex associated factor","1"
"SDR9C7","121214","SDR9C7","short chain dehydrogenase/reductase family 9C member 7","1"
"CR936218.2","NA","NA","NA","0"
"RANBP3L","202151","RANBP3L","RAN binding protein 3 like","1"
"VEPH1","79674","VEPH1","ventricular zone expressed PH domain containing 1","1"
"DIPK2B","79742","DIPK2B","divergent protein kinase domain 2B","1"
"ACSBG2","81616","ACSBG2","acyl-CoA synthetase bubblegum family member 2","1"
"FGF14-AS2","283481","FGF14-AS2","FGF14 antisense RNA 2","1"
"HGF","3082","HGF","hepatocyte growth factor","1"
"OOSP1","255649","OOSP1","oocyte secreted protein 1","1"
"ALKAL2","285016","ALKAL2","ALK and LTK ligand 2","1"
"ANKRD61","100310846","ANKRD61","ankyrin repeat domain 61","1"
"RAB19","401409","RAB19","""RAB19, member RAS oncogene family""","1"
"FGF2","2247","FGF2","fibroblast growth factor 2","1"
"HLA-E","3133","HLA-E","""major histocompatibility complex, class I, E""","1"
"LNCAROD","101928687","LNCAROD","lncRNA activating regulator of DKK1","1"
"ZNF436","80818","ZNF436","zinc finger protein 436","1"
"LAIR1","3903","LAIR1","leukocyte associated immunoglobulin like receptor 1","1"
"CHRDL2","25884","CHRDL2","chordin like 2","1"
"TBC1D10C","374403","TBC1D10C","TBC1 domain family member 10C","1"
"ADAM21","8747","ADAM21","ADAM metallopeptidase domain 21","1"
"LRTM1","57408","LRTM1","leucine rich repeats and transmembrane domains 1","1"
"NUPR2","389493","NUPR2","""nuclear protein 2, transcriptional regulator""","1"
"DSG3","1830","DSG3","desmoglein 3","1"
"PLSCR1","5359","PLSCR1","phospholipid scramblase 1","1"
"B3GNT5","84002","B3GNT5","""UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5""","1"
"AMZ1","155185","AMZ1","archaelysin family metallopeptidase 1","1"
"TBXAS1","6916","TBXAS1","thromboxane A synthase 1","1"
"AZGP1","563","AZGP1","""alpha-2-glycoprotein 1, zinc-binding""","1"
"XXYLT1-AS2","101410543","XXYLT1-AS2","XXYLT1 antisense RNA 2","1"
"C18orf63","644041","C18orf63","chromosome 18 open reading frame 63","1"
"PDE5A","8654","PDE5A","phosphodiesterase 5A","1"
"LRRC63","220416","LRRC63","leucine rich repeat containing 63","1"
"HSPA1B","3304","HSPA1B","heat shock protein family A (Hsp70) member 1B","1"
"GAB3","139716","GAB3","GRB2 associated binding protein 3","1"
"TRAC","28755","TRAC","T cell receptor alpha constant","1"
"CLEC20A","NA","NA","NA","0"
"TRPM2-AS","101928607","TRPM2-AS","TRPM2 antisense RNA","1"
"RPS26","6231","RPS26","ribosomal protein S26","1"
